TIME	nx1r	ny1r	nz1r	mx1r	my1r	mz1r	nx2r	ny2r	nz2r	mx2r	my2r	mz2r
9.300000e+00	-2.441254e-12	-1.746458e+00	3.526965e+01	5.843220e-02	-9.918417e-14	3.878254e-15	-3.270273e-13	-1.919870e-01	3.615467e+01	-1.179875e-02	-1.034332e-15	-8.044048e-16
9.350000e+00	-2.981189e-12	3.345161e+00	3.168043e+01	-1.254167e-01	-1.241533e-13	5.783857e-15	-4.262183e-13	3.783080e-01	3.239496e+01	9.740005e-03	-1.011104e-15	-8.243351e-16
9.400000e+00	-3.136858e-13	2.672788e+00	5.951816e+00	-1.834734e-01	-4.891862e-14	4.580776e-15	-1.830225e-13	1.313133e+00	7.269314e+00	-3.798549e-02	-3.024187e-14	-4.168976e-16
9.450000e+00	6.964163e-13	-1.378940e-01	-6.727811e+00	-1.342773e-01	2.303646e-14	3.400625e-15	6.294625e-13	8.447353e-01	-5.859770e+00	-1.074327e-01	-2.310751e-14	6.614153e-16
9.500000e+00	1.017838e-12	1.222833e+00	4.030515e+00	-1.481919e-01	4.293636e-14	3.245002e-15	6.724031e-13	7.261326e-01	5.137482e+00	-7.748804e-02	-1.811235e-14	1.362355e-15
9.550000e+00	-2.535307e-13	4.273833e+00	2.480918e+01	-1.780194e-01	-3.147776e-14	1.322905e-15	-6.980242e-14	7.267164e-01	2.585321e+01	3.340879e-03	-1.936172e-14	2.758949e-15
9.600000e+00	-3.397708e-12	1.304887e+00	3.592138e+01	-4.383132e-02	-1.312756e-13	-4.942916e-15	-3.986797e-13	1.252033e-01	3.678697e+01	6.857210e-03	3.594966e-15	1.593609e-15
9.650000e+00	-2.553729e-12	-3.428324e+00	2.839269e+01	1.315453e-01	-1.158854e-13	-5.791457e-15	-4.394201e-13	-4.833166e-01	2.912854e+01	-9.408202e-03	-7.609909e-15	1.699943e-15
9.700000e+00	1.604570e-13	-1.872026e+00	1.787171e+00	1.684741e-01	-2.403849e-14	-3.797698e-15	2.780467e-14	-1.292567e+00	3.096981e+00	5.144937e-02	-3.161274e-14	6.209754e-16
9.750000e+00	7.533824e-13	-5.995817e-02	-5.328403e+00	1.335663e-01	3.981967e-14	-3.507578e-15	7.321166e-13	-7.904495e-01	-4.485833e+00	1.027693e-01	-1.417863e-14	-8.511152e-16
9.800000e+00	1.109369e-12	-1.988264e+00	7.936146e+00	1.642270e-01	4.806857e-14	-3.978679e-15	5.780544e-13	-8.322065e-01	9.118250e+00	6.051173e-02	-1.430925e-14	-2.301892e-15
9.850000e+00	-4.382973e-13	-4.381223e+00	2.848073e+01	1.688727e-01	-3.768516e-14	-9.901046e-16	-1.268579e-13	-6.203734e-01	2.948980e+01	-1.066616e-02	-1.740451e-14	-3.213690e-15
9.900000e+00	-3.594744e-12	-2.706683e-01	3.602160e+01	9.017091e-03	-1.381752e-13	5.173939e-15	-4.197860e-13	-3.067660e-03	3.682505e+01	-1.426131e-03	4.730256e-15	-1.872028e-15
